identifier,edition,rank,owner
COMBEYS-bc640d-0336,804,57.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-0335,803,660.0,erd1djaulckxkuqlkcxyx7w90ht23hggkkmf8ttnm93atekn5glhsvmqpns58y
COMBEYS-bc640d-0334,802,347.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-0333,801,1556.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-0332,800,113.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0331,799,410.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-0330,798,1307.0,erd1ewxnfjfkxhn9zpf5cc54v54yvrg6wkjt90pukhra3qv5yafhzclq4un35q
COMBEYS-bc640d-032f,797,200.0,erd1nlhu9vm64kx7dy0kmyk3yjcmphlvuu07ehfyjsnc6grrt6er4afs4aeqxf
COMBEYS-bc640d-032e,796,393.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-032d,795,904.0,erd1djaulckxkuqlkcxyx7w90ht23hggkkmf8ttnm93atekn5glhsvmqpns58y
COMBEYS-bc640d-032c,794,424.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-032b,793,729.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-032a,792,766.0,erd1yr4ynrnd09zx3ngyzazvsrv6aguecklffa4ulge4cnwx4ljf63jqcpv2t2
COMBEYS-bc640d-0329,791,668.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-0328,790,45.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0327,789,1531.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-0326,788,614.0,erd19rx7hahlau4f8lu25p5hlzhpatdm8td7ct8dmsxdra0q0mn65q4qjn936l
COMBEYS-bc640d-0325,787,329.0,erd1q3yfrdhvl38qlx9gqrtfs0cufmqlnz0ytzsq2a5ul6ltwvugz8uqx2nn30
COMBEYS-bc640d-0324,786,1518.0,erd19x049nslzkdmart4fyvmuey62alhvyh8runt8c9pvkuw4ttgladscfn9m6
COMBEYS-bc640d-0323,785,36.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0322,784,230.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-0321,783,715.0,erd1tyycyldmcckka6qyjdgpnl5huj6uqrala3fxt2ncv7s2csuvgmkqj9mmpa
COMBEYS-bc640d-0320,782,1378.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-031f,781,1179.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-031e,780,1543.0,erd10rqwc3s65wvwfp39t9x3wt83727fnf87t9292wx0glmump0uyl3sdped4w
COMBEYS-bc640d-031d,779,676.0,erd1tyycyldmcckka6qyjdgpnl5huj6uqrala3fxt2ncv7s2csuvgmkqj9mmpa
COMBEYS-bc640d-031c,778,1493.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-031b,777,1420.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-031a,776,1104.0,erd1sc8w58xys9t66gaa9plehdaqtp0rn9hhqxkh2gswpkdmk5q4wj5q769jt6
COMBEYS-bc640d-0319,774,134.0,erd1nlhu9vm64kx7dy0kmyk3yjcmphlvuu07ehfyjsnc6grrt6er4afs4aeqxf
COMBEYS-bc640d-0318,773,360.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0317,772,1067.0,erd16lqdzh0u0egfec7t9zx7qd2ua6hnkpu5qknmmpjtntj8vlr529wsx27l4m
COMBEYS-bc640d-0316,771,1346.0,erd18cesq9rs8dxf9h2zh9qp0myycf5739mlynfur47grmt6puy3eteqtka6xa
COMBEYS-bc640d-0315,770,1401.0,erd1g058zeufm39jp6hklkt4sh0m7r9l2d7ad3e3cq5vycqf7w3utjlsz520hv
COMBEYS-bc640d-0314,769,960.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-0313,768,1463.0,erd1qqqqqqqqqqqqqpgq0erzpydzvy5unmj7867vaapddpc870x44qvqe209k4
COMBEYS-bc640d-0312,767,633.0,erd19rx7hahlau4f8lu25p5hlzhpatdm8td7ct8dmsxdra0q0mn65q4qjn936l
COMBEYS-bc640d-0311,766,1020.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-0310,765,811.0,erd1np3wxmn6vl536xmahpvtcman7mljzg332xx8tpv8gq0k92pus69qhtnygl
COMBEYS-bc640d-030f,764,1506.0,erd1q3teyfyd257n3wg3784z77t0300g7nl7a2zpv2vjrvdw7c2x8u3qpk6yp5
COMBEYS-bc640d-030e,763,799.0,erd1vyts9yz6tgrs8htn4fs48cdla57lwfuraj454xkmc6yu0c4x6yss88n3tl
COMBEYS-bc640d-030d,762,827.0,erd10l83xdeagzdx2jrhnad4za25mpwjsd8vmk4k8qn96lj6e5xfd0wqx96ane
COMBEYS-bc640d-030c,761,864.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-030b,760,191.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-030a,759,507.0,erd14dhg45peqmz6w38q969s8wy53f22fpahvkhcgfpcqlmnenc0na8quh92ju
COMBEYS-bc640d-0309,758,1324.0,erd1gjl7qt29j7wy5tkyy86pfsfdn3vq4hxsah6d87cdccew3ydzl9pse46hhr
COMBEYS-bc640d-0308,757,314.0,erd13u6smqf6qzknkl2h8vqw4ja6mfusdv9aq0vstdyasmdpw22mym8qvlqp7c
COMBEYS-bc640d-0307,756,563.0,erd1yr4ynrnd09zx3ngyzazvsrv6aguecklffa4ulge4cnwx4ljf63jqcpv2t2
COMBEYS-bc640d-0306,755,555.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-0305,754,307.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-0304,753,694.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-0303,752,822.0,erd1h4jfryan9szkfxl35akc5q55aj9dm0esyx6v6jy9vd2nf9vrwk2qtfspqz
COMBEYS-bc640d-0302,751,269.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-0301,750,1060.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-0300,749,298.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-02ff,748,946.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-02fe,747,1468.0,erd1vyts9yz6tgrs8htn4fs48cdla57lwfuraj454xkmc6yu0c4x6yss88n3tl
COMBEYS-bc640d-02fd,746,201.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-02fc,745,1404.0,erd1rh5ddjpw7688vez7kcy20apmen326hkf97j4enmmvwx9m20xx9qqjq4qy2
COMBEYS-bc640d-02fb,744,1064.0,erd19rx7hahlau4f8lu25p5hlzhpatdm8td7ct8dmsxdra0q0mn65q4qjn936l
COMBEYS-bc640d-02fa,743,515.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02f9,742,584.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-02f8,741,938.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02f7,740,824.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-02f6,739,1419.0,erd1lhue6uhkxerdzlyfwwhyfd5kwgxr56xhgyz5fz2rmsum9pd8386q7770nt
COMBEYS-bc640d-02f5,738,948.0,erd1cnnyl5v0x2r9m4qan4wfj49nwlfzfh3qwzv2e5rxg2c95e64ll2skl6arj
COMBEYS-bc640d-02f4,737,935.0,erd1np3wxmn6vl536xmahpvtcman7mljzg332xx8tpv8gq0k92pus69qhtnygl
COMBEYS-bc640d-02f3,736,211.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-02f2,735,1427.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-02f1,734,1279.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-02f0,733,1311.0,erd1uvn7nvq485aythttfk4yw782shqey68tak37ksdf8p2ta7v7sqes0k354r
COMBEYS-bc640d-02ef,732,663.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-02ee,731,670.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-02ed,730,1116.0,erd1q3yfrdhvl38qlx9gqrtfs0cufmqlnz0ytzsq2a5ul6ltwvugz8uqx2nn30
COMBEYS-bc640d-02ec,729,792.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02eb,728,1514.0,erd1gsqegzjref54nv4hzjn9zhyze0g8us0tvm7fd5ph5z9z3tuqhzcq6g3503
COMBEYS-bc640d-02ea,727,1088.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-02e9,726,384.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-02e8,725,187.0,erd159mypt4myss3mqrs89ft0hjeacffks2690gq9u3mlh73m9sh0w5s09eqhh
COMBEYS-bc640d-02e7,724,1344.0,erd1w97hs27ederkc86wazkhx9y3t3s9ltyrjmecxjwm8eqxtrxm7s7ssgxary
COMBEYS-bc640d-02e6,723,1051.0,erd16le876pafd4g4c2rtfgrzreadlqk3de3m9d6luqfxdq670frmhmqed26uh
COMBEYS-bc640d-02e5,722,1363.0,erd1amak5g7gg2htspng4gwh2797l0rt25pjfj3neans96tt7cgvkwqs7w8kdv
COMBEYS-bc640d-02e4,721,190.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-02e3,720,950.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-02e2,719,1033.0,erd1rzmh8a9v8ku5483jyztg0e6jtf4fgud5l7unqfn6lcntwcuqphfqxnw2nj
COMBEYS-bc640d-02e1,718,326.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-02e0,717,487.0,erd1vyts9yz6tgrs8htn4fs48cdla57lwfuraj454xkmc6yu0c4x6yss88n3tl
COMBEYS-bc640d-02df,716,1062.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-02de,715,1370.0,erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4
COMBEYS-bc640d-02dd,714,899.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-02dc,713,27.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-02db,712,713.0,erd1y7j3ckltxqfqklcyhvx47gjnzwnaqsupvf84pr70d5xt49m0chnqcl3cty
COMBEYS-bc640d-02da,711,289.0,erd1aa8wrrerc7dl6v7jpc4jhuamp5swya2hxl86ly8x83llasc9cezq2mvq3w
COMBEYS-bc640d-02d9,710,1009.0,erd12sqls3qz25vt780lwymf8u025jkszrq47a3uk3f8yv4swqupe9vqnztefv
COMBEYS-bc640d-02d8,709,459.0,erd1aa8wrrerc7dl6v7jpc4jhuamp5swya2hxl86ly8x83llasc9cezq2mvq3w
COMBEYS-bc640d-02d7,708,1032.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-02d6,707,1539.0,erd1jqgs20qvfc8f7cvpzupavtdny3clmmepx5zkcyg3apl59j4rlt7s7u2wrr
COMBEYS-bc640d-02d5,706,895.0,erd19d3lplhf4za0gdls48kcv2t9se8kzgmt2jac7xpxhrnpuzysnktslw2yyd
COMBEYS-bc640d-02d4,705,1500.0,erd1qfdz894qnp9g08zheklmeedacmg74lp2s4ajye9q2ypxz2uuxx2quyw7j2
COMBEYS-bc640d-02d3,704,985.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-02d2,703,273.0,erd1f2tag0gugcqpshvc9jekughv60ua9nyav2jyqx0cherzjl7svs0s2dl692
COMBEYS-bc640d-02d1,702,364.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-02d0,701,634.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-02cf,700,774.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-02ce,699,1523.0,erd1t37ls0wr5qt9xr5ch94z8rvxq73yegs3q6ue4ws98q008qr3ukps3k7ymj
COMBEYS-bc640d-02cd,698,189.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-02cc,697,1340.0,erd1lgg0s7w69jzvn3ga4wx8ysfjaqlc8w3zggg7cxwg70z09246ke8s327m96
COMBEYS-bc640d-02cb,696,370.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02ca,695,1178.0,erd17cdajuzxcdr4fl4vjrhmduwk5yy2nvxfxdhjvluafnckz8v65y5qdrvgar
COMBEYS-bc640d-02c9,694,1185.0,erd1xgyzvg9qcnur9ckt8pqawlauenvtamtrk6tp9pyx4gf8j7g4lcss3lnshc
COMBEYS-bc640d-02c8,693,572.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-02c7,692,1492.0,erd10rnzufususrnp3vgqkrn2yw8shpg37jmyr4lrath9rl8a33d8e6q5slp2z
COMBEYS-bc640d-02c6,691,60.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02c5,690,1306.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-02c4,689,696.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-02c3,688,534.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-02c2,687,1309.0,erd1qqqqqqqqqqqqqpgqz2tgn80j5p5hqh4hx69uc27gz0drcjmmg20skf0wru
COMBEYS-bc640d-02c1,686,1173.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-02c0,685,1455.0,erd10rnzufususrnp3vgqkrn2yw8shpg37jmyr4lrath9rl8a33d8e6q5slp2z
COMBEYS-bc640d-02bf,684,198.0,erd1m5p6lqtelhld47vwpxdhnu0c4hdcke73yegsullwmtn75ge5kpxq2d52mu
COMBEYS-bc640d-02be,683,181.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-02bd,682,542.0,erd18cesq9rs8dxf9h2zh9qp0myycf5739mlynfur47grmt6puy3eteqtka6xa
COMBEYS-bc640d-02bc,681,908.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-02bb,680,1004.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-02ba,679,1076.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-02b9,678,1015.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-02b8,677,1008.0,erd1rh5ddjpw7688vez7kcy20apmen326hkf97j4enmmvwx9m20xx9qqjq4qy2
COMBEYS-bc640d-02b7,676,956.0,erd13hvzmvcdkae9k8szphtg8s6luaa7me92xuk8py7m8g8gemen7dms0dg4dv
COMBEYS-bc640d-02b6,675,1103.0,erd1spnf0u03a9p0yw3gq0sgy5nnwwu8r9zjnp6ftkafjlc3hdgy678sq3s4gp
COMBEYS-bc640d-02b5,674,1339.0,erd1gnrvkvqrl43z87yhuca0tetf9aa7eenn0xqqzt4lr9zt63v9l8eqx4h9pp
COMBEYS-bc640d-02b4,673,1085.0,erd18fcevfg9xn05lmjkwd5tu4gdf89rlj9r3zd35955csryfmknyrdqwdaft5
COMBEYS-bc640d-02b3,672,1243.0,erd1r6fhkgq3ghzp0dy2qr4wum29wmqx92y0kqkjkjl204adjxz6ee6qcyftwa
COMBEYS-bc640d-02b2,671,819.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-02b1,670,922.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-02b0,669,6.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-02af,668,504.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-02ae,667,959.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02ad,666,1406.0,erd16uvz0wga9fc8jhy7y9cw5gzk9sjgdq7n4hkezcd2g5w9gh6gplwqgevw3y
COMBEYS-bc640d-02ac,665,746.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-02ab,664,740.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-02aa,663,1355.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-02a9,662,1143.0,erd179r7dafw5vpszujf4dvfsuj373heq2a4pzrfy8z90p5akyy3zscsz3qwdu
COMBEYS-bc640d-02a8,661,898.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-02a7,660,313.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-02a6,659,105.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-02a5,658,1513.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-02a4,657,711.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-02a3,656,988.0,erd1djcd3pch6tenlk07gjl58phq7yup5eqvp3s7qqatwqsf76fkqc7q2na63g
COMBEYS-bc640d-02a2,655,1409.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-02a1,654,95.0,erd1lt6jezu7v6g758j3nyk8urmk32c2ykhytf6y7dcuqw2hyyu5j2qsnuk4n7
COMBEYS-bc640d-02a0,653,82.0,erd1z8p5a6dut30rkdcl266expeyk6295w9835grs3pke8dts5ngrmmqp6yz80
COMBEYS-bc640d-029f,652,1384.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-029e,651,816.0,erd1g058zeufm39jp6hklkt4sh0m7r9l2d7ad3e3cq5vycqf7w3utjlsz520hv
COMBEYS-bc640d-029d,650,1337.0,erd1g058zeufm39jp6hklkt4sh0m7r9l2d7ad3e3cq5vycqf7w3utjlsz520hv
COMBEYS-bc640d-029c,649,319.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-029b,648,632.0,erd19rx7hahlau4f8lu25p5hlzhpatdm8td7ct8dmsxdra0q0mn65q4qjn936l
COMBEYS-bc640d-029a,647,224.0,erd1mwhlcwx7dv3s7qshmwy4r9rkxsmhxn5u8rccdj3mqcj3mxrq02ss699weq
COMBEYS-bc640d-0299,646,392.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-0298,645,493.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-0297,644,1521.0,erd1qqqqqqqqqqqqqpgq705fxpfrjne0tl3ece0rrspykq88mynn4kxs2cg43s
COMBEYS-bc640d-0296,643,1215.0,erd1qqqqqqqqqqqqqpgqz2tgn80j5p5hqh4hx69uc27gz0drcjmmg20skf0wru
COMBEYS-bc640d-0295,642,17.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-0294,641,9.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0293,640,322.0,erd1yl7gk3sju8usaqgawrzxuczvcy2v0mfcghdtpnqq54w30qdrzu5sqmm04v
COMBEYS-bc640d-0292,639,1524.0,erd1kvn4872k9a6evss6zf8d6z62rvtqqylwq8sckx2yv5drkc3mf0lq6zdnnq
COMBEYS-bc640d-0291,638,616.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0290,637,1074.0,erd17cdajuzxcdr4fl4vjrhmduwk5yy2nvxfxdhjvluafnckz8v65y5qdrvgar
COMBEYS-bc640d-028f,636,1239.0,erd1xgyzvg9qcnur9ckt8pqawlauenvtamtrk6tp9pyx4gf8j7g4lcss3lnshc
COMBEYS-bc640d-028e,635,1553.0,erd1f6u6elxf5rgql2gu2cvcqv7qyd5zqzhhnkwsg7samxl88pyu3xhsfwf7h8
COMBEYS-bc640d-028d,634,14.0,erd1aa8wrrerc7dl6v7jpc4jhuamp5swya2hxl86ly8x83llasc9cezq2mvq3w
COMBEYS-bc640d-028c,633,1300.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-028b,632,837.0,erd1jvk6wv0f8f8gwx75adewxrygjkxsxsuyhgct8sh5shkamqszktwq3pxgs4
COMBEYS-bc640d-028a,631,620.0,erd1tyycyldmcckka6qyjdgpnl5huj6uqrala3fxt2ncv7s2csuvgmkqj9mmpa
COMBEYS-bc640d-0289,630,966.0,erd1np3wxmn6vl536xmahpvtcman7mljzg332xx8tpv8gq0k92pus69qhtnygl
COMBEYS-bc640d-0288,629,1413.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0287,628,834.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-0286,627,823.0,erd1mwhlcwx7dv3s7qshmwy4r9rkxsmhxn5u8rccdj3mqcj3mxrq02ss699weq
COMBEYS-bc640d-0285,626,462.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-0284,625,325.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-0283,624,341.0,erd12sqls3qz25vt780lwymf8u025jkszrq47a3uk3f8yv4swqupe9vqnztefv
COMBEYS-bc640d-0282,623,1502.0,erd1wdpaa9zq7zdvyptd8pp2twmaj4zc0c64lms27qk943c3qk2ql8eqtnlpe3
COMBEYS-bc640d-0281,622,1414.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-0280,621,70.0,erd1nlhu9vm64kx7dy0kmyk3yjcmphlvuu07ehfyjsnc6grrt6er4afs4aeqxf
COMBEYS-bc640d-027f,620,55.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-027e,619,962.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-027d,618,1343.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-027c,617,207.0,erd1nlhu9vm64kx7dy0kmyk3yjcmphlvuu07ehfyjsnc6grrt6er4afs4aeqxf
COMBEYS-bc640d-027b,616,1388.0,erd1td288ugy6w0p9hy8gy623yhdwwpplpfum5htwetnf6t4v847z6psyp7tx0
